"","Rating","Text"
"36",1,"  Beautiful special effects but the storytelling was dead. It got boring and confusing by the middle. It all happened really fast there was no time to appreciate each character or know more about them."
"37",0.5,"  Horrible movie. You get no sense of any real asveture. Aside from terrible story telling the movie makes no sense. Disney never should have removed the one element that binds the characters and story in the book: religion."
"38",0.5,"  I... kind of hated this film, and I feel bad saying that as there are not a lot of films I end up actively disliking upon viewing them. ""It was different from the book"" is no excuse because it's a film adaptation and some of the best adaptations I've seen take the heart and SPIRIT of a book without strictly following it line to line! This film, however, does the opposite--it removes the best parts of the book and keeps the most weak parts, adding to the weakness and even dragging it out.You know the ""happy medium"" that has been pretty universally terrible in every version? Well the actor himself is thankfully more tolerable here but I hope you enjoy watching people struggle to stand on one foot for half an hour (this scene drags on and onnnnnn). Similarly, the magical creature ride on the first planet they get to... in the book at least they had a reason for the ride, to see the darkness and watch light literally fight it off giving you further insight into what sort of wonderous creatures the 3 lady's are and how important the battle is... in the film that is ALL gone and you're left with less than stellar CGI with our characters stupidly grinning in ""wonder"", omg, how magical! Except we're flying for no reason. And there's an action sequence because we were dumb, and that's REALLY what I wanted to see-- Our characters (who are all supposed to be extremely smart) doing STUPID things.I'm going to have to bullet point the rest of this because I have so many complaints:* The witches are introduced and are stunning and beautiful the entire film. This is a problem because they're supposed to be seen as quirky homeless-types at the start (the sort of person you might genuinely be concerned your 7 year old is talking to) which makes their later glory/wisdom all the more surprising and meaningful.* Talking/moving flowers. Puke.* Calvin is useless in this film. The actor does fine (though all he really has to do is smile and praise our protagonist at weird moments). I would have cut film Calvin entirely, he contributes nothing plot-wise or theme-wise.* Meg is not portrayed as actually smart, she's just a normal high schooler dealing with the stereotypical high school bully problems. Charles Wallace isn't smart either--but they TALK about how smart he is and we see him drawing so that must mean he's smart, right?! No, that just means he likes doodling like every other kid.* Bouncing ball Camazotz scene: not terrible, actually. But it could have been a lot more unnerving and creepy. It was way too short and transitioned into my next complaint--* Beach scene. What the actual heck. Charles Wallace just gets brainwashed... because. Why not In the book he gets taken control of because he CHOOSES to go to IT, his hubris and feelings of superiority gets the best of him and leads to his downfall. So much more interesting than ""number number, okay, I'm bad now for no reason.""* Meg and her father. I admit that I loved the scene of them reuniting, that was well acted and sweet. But god almighty the movie deliberately chose not to address him leaving Charles Wallace behind and Meg being furious at him because of it. In fact, Meg isn't given a moment of bravery and sacrifice CHOOSING to return alone to try and save her brother, instead she just screams and refuses to get whisked away in the first place. Look, I get time restrictions and all but couldn't you have cut 10 minutes of rock balancing and green creature flying to actually give our characters a meaningful arc?In this movie people are special just because people say they are, not because they actually say or do anything special. The whole time I watched it I just cringed or groaned. Heck, I'll even say that the crappy tv movie was better than this one because at LEAST they got some of the arcs right (and I can forgive some bad effects since they obviously didn't have the money)."
"39",5,"  Such a good movie, good story line and very interesting and very good connection between little girl and boy."
"40",3.5,"  The movie partially followed the book. The movie partially followed the book. There were no beach scene in the book! I really wished the director, writer would follow the book."
"41",2.5,"  Meg (the protagonist) was well acted and written. Sadly, the rest of the characters felt flat/2 dimensional. I realize it's primarily a kid's movie, but c'mon disney. This felt lazy as far as character development went. The incredibles and monsters Inc had much richer characters that the audience cared about.Someone said they'd bring their tween to watch this. I seriously don't think any of my nieces or nephews over the age of 10 would find it engaging enough to sit for the whole thing. It did ramble as someone else said here. ALL THIS SAID, THE SPECIAL EFFECTS WERE FUN AND THE MESSAGE IS ONE THAT IS WORTH REPEATING."
"42",1,"  It's just ... not good. Charles Wallace is ... after adjusting for him being just a kid ... actually surprisingly good, and Meg did well enough. Almost everyone else seems to have seen the script for the first time five minutes before the cameras started rolling (the exceptions are Reese Witherspoon and Zach Gallifianakis, who play characters that are kind of cliched, but at least don't just appear to be cold reading their lines off of cue cards).A LOT of liberties were taken with the source material, and ultimately there was only one of them that I would be willing to say ""Okay, that was different, but it wasn't clearly worse in every way"" (that being the Happy Medium). The movie lingers on scenes that should have been much shorter if not cut entirely. I can forgive the omission of Meg's older brothers but reducing Aunt Beast's entire species to a three second cameo is just intolerable."
"43",5,"  A Wrinkle in Time, summed up in one word is Amazing. Amazing All-Star cast, amazing music, amazing CGI, amazing plot, and amazing sound/visual effects. I want to see more of the Time Quintet, the book series by Madeleine L 'Engle, become amazing films like this one."
"44",0.5,"  It was beautiful but seemed like a 100 Million dollar ode to clothinG celebRitIes in weird couture. The plot was reduced to a Dark shadow of What it should have been, not even making sense anymore. Buzzworded to death with faux girl power phrasinG ""be a warrior."" It was Hot garbage and im glad the author will never have to see it."
"45",2,"  once I got over the visuals i was bored."
"46",1,"  an absolutely terrible waste of everything -Extremely poorly directed"
"47",1.5,"  Cinematography was amazing but that's about the only thing that is. I found the story boring and hard to get into. I kept looking at my watch to see when the movie would finish. I would recommend spending your money on a different movie."
"48",1,"  Just not good. Please stop with the close camera shots as well. I appreciate the effort but not good."
"49",0.5,"  Poor Poor Poor. Save your money"
"50",0.5,"  Bad does not describe it If it was not a Disney movie It would not have been theaters for more than a week"
"51",1,"  Disney Channel meets The View. Insufferable platitudes about the light and the dark and personal empowerment woven through a never-ending series of special effects, sprinked with a cringe-worthy way-too-young love affair, all created in the service of a feminist agenda. The perfect storm for a move that you have to work hard to sit all the way through. Oprah can't act to save her life, but her performance is Oscar-worthy compared to Mindy Kaling's, which has all the dynamic expression of a wet log. The director somehow even managed to drag all the personality out of Zach Galifianakis. As in all the feminist propoganda movies of late, the movie culminates in the father figure apologizing for his abandonment, even though in the book he did no such thing. Take a pass on this train wreck of a movie."
"52",3.5,"  Disney's latest live-action outing is a dimension-traversing trip that centres on troubled 13-year-old Meg (Storm Reid), as she journeys into the unknown to find her scientist father (Chris Pine) who disappeared four years earlier. Joined by her precocious whizz-kid brother Charles Wallace (Deric McCabe) and cute-guy-next-door Calvin (Levi Miller), our headstrong but vulnerable protagonist must confront both evil otherworldly forces and her own life-blocking emotions. Aiming to be accessible for younger audiences, the core message - internal growth is impossible without self-belief - is hardly new, but, despite a completely on-the-nose delivery, it's also effective. The connective tissue isn't always the best (the less time spent thinking about plot machinations the better), though there's no shortage of thrills and wonder, or heart wrenching payoffs, in the numerous high-concept set pieces. There are parts of this movie that are unintentionally silly and a few of director Ava DuVerney's stylistic choices are dubious (over-sized Oprah Winfrey? standard black-tentacle incarnation of 'evil'?), yet enough goodwill is generated elsewhere to forgive these missteps. DuVerney doesn't hide her influences either, family classics such as Avatar and Wizard of Oz are obvious touchstones whilst more adult-leaning masterpieces like 2001: A Space Odyssey and even The Exorcist (""Charles Wallace is not at home right now"") provide inspiration. Reid is an absolute gem in the lead role too, equally convincing in her self-destructive stubbornness to detach from the world as she is in the gradual shift to valuing her strengths, weaknesses and everything in between. She feels right at home sharing the big screen with Hollywood veterans such as Reese Witherspoon and Oprah Winfrey, who, along with comedian Mindy Kaling, play an amusing trio of peculiar beings that guide our heroes on their trek. Ambitious to a fault, A Wrinkle in Time is a family-friendly fantasy saga that wears its heart on its sleeve whilst delivering a visually wondrous, if occasionally scatty, rollercoaster ride."
"53",3.5,"  While it wasn't the most compelling adaptation of the book, there was a lot of good going on in this film. As many have said, it was visually stunning. That's a given. The message was a great one, and one worth remembering whether you're a kid or an adult. It is certainly important to go in with a child's wonder, as some of the gaps or character traits are not as explained/fleshed out as in some other movies. However, the multilayered character portrayal of Meg Murray (Storm Reid) is as rich as one could ever hope for, and that, along with the story of her journey, is really what carries this movie. Good, and certainly worth watching, especially if you have a tween. Definitely worth a watch."
"54",2.5,"  I read the reviews before seeing it, so my expectations had been lowered and I'm glad they were. The visuals were amazing, but the story was just a bit thin, yet complicated at the same time if that makes sense.One recurring line in the film is ""I'm underwhelmed,"" which is ironic because that is exactly how this film makes you feel. They do all this work with the visuals, but the story line and the payoff are not worth it. As a result the film feels like a bunch of loosely connected scenes that you end up wanting to be explained or elaborated on, but they never get explained. For example, the scene we've all seen in the trailer of the suburban neighborhood where the kids are bouncing balls, lasts for just a couple minutes and we never return there. It is never explained. It is even curious why they would even cast an actress like Bellamy Young to play such a pointless character. There are scenes like that throughout the film.I never read the book, but I've seen movies that stay faithful to the book have this problem, so my guess is that's what happened: In trying to stay faithful to the original story, they created a movie that was just too thin and overly complicated and weird. Weird is okay, but you've got to add substance to justifiy it or at least make it make sense to the audience, which this film never does. By the end of the film, you're just like ""HUH?...Is that it?....2 hours and this is where we end up?"""
"55",0.5,"  The least they could have done would be to cast a few good looking people. I already can't stand Mindy and Reese. Such a dead bore"
"56",1,"  This movie is an honest waste of time, money, and the talents of Reese Witherspoon, Oprah Winfrey, and Chris Pine. It doesn't give you time to believe what you're seeing on screen, asks you to suspend your disbelief to an insane degree, the child actors give unbearably stiff performances, nothing in the narrative ties together and it's all wrapped in a bow of mediocre special effects."
"57",1.5,"  It wrinkled my time and money... I'm not getting back either."
"58",0.5,"  Extremely boring. Thanks to Moviepass I didn't waste any money on this garbage."
"59",1,"  One of my favorite books when I was young. Very disappointing. Not appropriate for younger children!"
"60",2,"  A Wrinkle in Time is based on a beloved children's classic published in 1961. It's directed by Ava DuVernay, who was responsible for Selma, one of the best films of 2014. There's a reason that Marvel offered her the directing gig for Black Panther. This film has big names, a big budget, and big talent behind the camera with a focus on upping the inclusion at the Mouse House... so why is the movie so unfortunately awful? A Wrinkle in Time is one of the worst experiences I've had in a theater. I was so thoroughly unattached that I started questioning how something this bad was so beloved for decades by different generations of, what I must now assume, children with terrible taste.Meg (Storm Reid) is a teenager still dealing with the pain and anger from the four-year disappearance of her father, Mr. Murry (Chris Pine). He was a scientist trying to discover a new form of space-time travel powered by... love, I think. Mrs. Murry (Gugu Mbatha-Raw) is stuck trying to rear he troublesome daughter and Meg's adopted little brother, Charles Wallace (Deric McCabe). Then one day they and Meg's crush, Calvin (Levi Miller), are visited by a trio of strange, powerful (aliens? witches? fairies? spirits?) women: Mrs. Which (Oprah Winfrey), Mrs. Who (Mindy Kaling), and Mrs. Whatsit (Reese Witherspoon). They inform Meg and company that they know where her father is. They must travel the universe to save him, battle the source of negativity, The It (no relation to Stephen King), and maybe learn a thing or two about accepting one's true self, faults and all.Oprah as Dragonball Z?A Wrinkle in Time is simultaneously over complicated and meaninglessly shallow. I was baffled throughout the entirely of its near two-hour running time trying to make sense of anything. The story felt like it was written by computer that had been programmed with the scraps of genre storytelling as an exercise. There is no real internal logic that holds everything together, which makes every moment feel arbitrary. The story also lacks another vital aspect every fantasy movie needs - clarity. The goal is for the kids to find and rescue Mr. Murry, but every step leading to this goal feels unclear. Scene-to-scene, moment-to-moment, you don't have any clue how what they are doing will lead them any closer to achieving this goal. Every scene just asserts itself, and then something happens, and then something else happens, and then it's done. Hey one minute the kids are going to talk with flowers because, for whatever reason, they're the little gossips of the plant world. Then Mrs. Whatsit turns into a plant mantis goddess giant. Then the kids hop on her back and fly, and then fly on her while she's also flying, and then one kid falls off, so whoops, but the gossipy plants catch him. And then none of that matters. Even the villain is a nebulous concept of negativity designed to link up with a character's personal journey. There's a plot insofar as stuff happens and then it doesn't. The rules of this universe are never properly established. Anything is just anything in this movie. The final planet, where they do indeed find Mr. Murry, could just have easily been their first stop. If a fantasy movie doesn't properly orient the audience to its world and rules, it's only a matter of time before that same audience checks out, frustrated and uninterested.Afterwards, I did something I hardly ever do and ventured to read the Wikipedia summary to discover what was in the original story by author Madeline L'Engle. Surely the screenwriters must have butchered this oft-touted children's classic. To my surprise, the summary of the book is pretty close to what ends up in DuVernay's film, with some slight modernizing and name changing (I wonder why DuVernay might not have wanted the Big Evil Source of All Negativity to be called ""The Black Thing."" Hmmm.). I think maybe the book was never good but was liked by kids, and then they remembered it being better and passed it along to their kids, and so on and so on, until somebody finally runs screaming through the streets, trying to get everyone to realize the harsh reality.Another factor that doesn't seem developed or helpful or fulfilling are the three magical beings played by Oprah, Mindy Kaling, and Reese Witherspoon. It feels like they're more award show hosts constantly changing their wardrobes than characters. They offer very Oprah-like self-help platitudes about acceptance, courage, and self-actualization. I felt sympathy for each actress being wasted, in particular Kaling, who speaks only in quotes and a plethora of reaction shots where she practices a wise expression. Witherspoon is definitely overdoing it and Oprah has settled into being talk show Oprah. They felt like rejects from a discarded Alice in Wonderland movie but with less personality. I think you could cut all three out of the film completely. The only meaningful way these three characters impact the plot is as expositional devices, but even that is whimsical nonsense.Speaking of exposition, oh boy is this script really bad when it comes to dialogue. There's an early scene that exists purely to inform the audience about the Murry children and to be eavesdropped upon by Charles Wallace (that name deserves to belong to a tax attorney or a serial killer). ""She's smart but hasn't been the same since her dad left,"" says one teacher. ""Yeah, but that little brother of hers, he's got potential but he sure is weird."" The conversation feels painfully inauthentic and transparent. Don't these teachers have other students of equal interest at the school to discuss? The Murry children's father disappeared four years ago and they're still talking about them this sloppily? The final film is stuffed with these moments, with characters transparently telling the each other who they are or how they should feel at all times. The pointless romantic sidekick, Calvin, is literally introduced as coming over and saying, ""Hey I sorta know you from school, and I felt like I should be here,"" as if he could feel the screenplay calling him. Also, Meg just happens to live next door to her chief bully in school, who is still bullying her every day for whatever reason. It's been four freaking years since her father left, and apparently this still offends this girl on a daily basis? Most of the dialogue made me wince.It will sound mean but we need to talk about the bad child acting in A Wrinkle in Time. In the modern age, after Room, It, and The Florida Project in particular, there really is no excuse for bad child acting. If you cannot feature quality child actors, you aren't looking hard enough or that may be a fault of the director's own abilities. McCabe (Stephanie) is, in particular, a bad choice to carry much of the movie's emotional climax at the end. He even gets possessed by the Bad Negative Force and must channel menace. It comes across more like a petulant child throwing a temper tantrum in a store. Much of the conclusion hinges on tight close-ups of McCabe bellowing. It's unfortunate for everyone. Reid (12 Years a Slave) fares a little better but is relatively inexpressive, going even beyond the general withdrawn nature of her character. Miller's (Pan) character serves no purpose. He offers no skill or breakthrough for the plot. He is just there, blank-faced, and providing PG-rated prepubescent romantic tension. Or perhaps Meg really needs to hear the strong encouragement from the voice of an attractive white male in order to finally personally succeed?DuVernay's direction has some nice, sweeping visuals but the movie as a whole feels far more awkward and misapplied with its budget. Some of the special effects are shockingly shoddy for this kind of major release from Disney. The fantasy worlds feel like holdovers from other fantasy movies with little memorable distinction. There is one effective moment visually that stands supreme, and that's when the trio encounter a suburban neighborhood populated with Children of the Damned-style kids all bouncing balls in sync. Their individual mothers come out and march in the same eerie synchronicity, and it's the best-conceived and executed piece in the film. It's also one of the few sequences where the editing is a benefit. The editing is conspicuously poor. Early on, when Mrs. Whatsit had first introduced herself, every cut failed to match, every camera movement created a disconnect of space, and it generally felt off. It didn't get better from there. When you notice the editing, unless you're in a Scorsese or Aranofsky movie, it's a bad sign.In many ways, this film reminds me of the misguided, flabbergasting, and fascinating failed passion project that was 2014's A Winter's Tale. I could dissect that movie and its multitudinous of wrong-ness for hours. With A Wrinkle in Time, I just wanted to leave. I wanted to enjoy the movie and root for DuVernay being given the reins of a major studio film. I loved Selma and diversity behind the camera is hard to come by in Hollywood, let alone a woman of color given this sort of platform. Sadly, it feels like DuVernay wasn't quite ready. A Wrinkle in Time gave me nothing to engage with early on. I didn't care about the characters, the plot felt like it was being made up as it went, the rules were unclear, the dialogue was inauthentic, there was no sense of momentum, and when it does accidentally stumble into something slightly interesting, it quickly moves along again. It's about the power of love overcoming the power of negativity. I don't know whom this movie is for. Children will be bored. Adults will shrug. This movie doesn't work on a fundamental level and it left me bored. I closed my eyes and dreamed of a better movie but it never came to be. My dear father, who had the misfortune of enduring this experience with me, turned to me during the end credits and said, ""I am now going to treat you... by taking you far away from this movie."" It's that bad, folks.Nate's Grade: D"
"61",0.5,"  One of the top 10 worst movies I have ever seen."
"62",1,"  Just terrible. My niece was bored to tears and I wanted our money back 15 minutes into it."
"63",5,"  Stunning cinematography and powerful directing. There is no reason this film should have less than a four star rating. It's unfortunate that most people can't see beyond the diverse cast which seems to prompt the vicious ratings. Jealous much?"
"64",3.5,"  File under: solid popcorn flick with an AWESOME message and lots of heart. As a film goes, this is a visual masterpiece. I love DuVernay's choices top to bottom. I can't tell why it doesn't fully work for me, but I've seen it twice now with my 13 year-old daughter (who LOVES it), so something is working! It feels to me like it was cut a little too much. Like it should have been 10-20 minutes longer with a little more time spent on Meg's personal transformation. But whatever, I'm looking forward to owning this Blu Ray, and I hope that it gets released in 3D!"
"65",2,"  This movie seems a bit full of itself. It relied too much on colorful special effects and had WAY TOO MANY closeups of the characters looking around in faux wonder and amazement for a beat or two too long. The story should have been relied on more and the grandiose vision of the director less."
"66",0.5,"  Terrible. We walked out. Unwatchable."
"67",3.5,"  Three and half stars because of the message. I thought the actors did a fantastic job bringing those characters to life. The movie was esthetic visually with bright colors."
"68",1,"  Horrible, artless, unimaginative attempt that has killed all the charm and excitement of the story with a plot that is impossible to follow and close-up cinematography that makes you seasick. Oprah's glam, 70s makeup is clownish rather than bewitching, and the child actor for Charles Wallace is not up to the task of delivering his characters adult-like brainy dialogue. A big-budget disappointment."
"69",1,"  One of the worst movie adaptations since Avatar the Last Air Bender or Eragon. There is little to no character development, no explanation of what is going on or why just some vague suggestions. The story is boring and overused with barely any actual plot."
"70",3,"  This movie tried to put a message across about light and dark and the impact on our universe but itnfell short in so many ways. Acting wasnt great and there were chunks of content missing to help put the story together. Sadly disappointing."
"71",1.5,"  The acting was terrible and the message of the film was beat over our heads. There was zero nuance."
"72",1,"  This movie was a total car crash. I found it hard to make sense of, and the supernatural themes were not appropriate for a children's movie. It was the worst movie I have seen in a long time."
"73",1.5,"  I thought this movie was going to be a big shining diamond for Disney, but I was wrong. This movie was a big stain on the book movie category. it leaves out many scenes from the book and the trailer. The ant and string scene was in the trailer but wasn't in the movie. But anyways Calvin was probably the most boring part of the movie with his actor giving no energy into his role."
"74",3,"  I wanted to like this from the start; the ideas and the visuals were worthwhile & the characters charming, especially Storm Reid and a very mad Reese Witherspoon. However, the ""big bad"" was frankly quite shit, made no sense and was easily beaten. Also...the ending?"
"75",0.5,"  Absolutely the worst Disney movie I ever saw. If I could have walked out without climbing over other people's knees, I would have. Just horrible."
"76",2,"  I am a fan of teaching people that love is better than hate. The world could definitely use more love. My issue with this movie is that all of the good characters are syrupy sweet to the point of nausea and they speak in this fairytale aloof Mr. Rogers, Glenda the Good witch, Joel Olsteen kind of way that drips with insincerity. Good people aren't always slow sweet talking human beings. You can be down to earth and good. The movie was just too over the top and quite predictable. I am very dissapointed to have waited a year to see this. The previews made me look forward to it. Instead, it was a total letdown."
"77",4,"  How could people not like this movie?? It is good and the children can act!"
"78",1.5,"  Other than the kids trying to find their dad the plot did not make sense to me. Actually my sister and I were roasting the movie the entire time watching it for it's weird dialogue and some of the characters bizarre behavior.Actually at times with these characters it was like watching a comedy improve troop trying to make sense of a fantasy film than whimascal characters. I like Harry Potter movies but this particular movie made no sense to me. I think there was some sort of well meaning message. I'm sure the book is way better the problem is trying to condense it in a 109 minute film leaving some vital details out on how their universe works. Visual wise Oprah's eyebrows were the only eye-catching thing in this movie."
