"","Rating","Text"
"58",1,"  aNOTHER GENERIC marvel movie. But his movie isn't about superheroes, isn't it? Not going to comment on the race thingy, because color shouldn't matter? right? bEYOND THAT IT WAS A GENERIC STORY VERY PREDICTABLE AND NOT VERY NEW. OR FRESH.BLACK PEOPLE WITH FAKE AFRICAN ACCCENTS AND NORTHERN LIGHTS IN AFRICA DIDNT HELP."
"59",5,"  Favorite Marvel movie since Civil War and the only Marvel movie I've seen twice in theaters. Soundtrack is on point!"
"60",4,"  Good, very solid standalone entry into the MCU (even moreso than Guardians was) without having to shove the entire universe down your throat. Albeit not as GOAT/ground-breaking as everyone's making it out to be, for me, but there's still enough to thoroughly enjoy."
"61",5,"  Black Panther is an excellent film. It is about T'Challa who returns home to the isolated, technologically advanced African nation of Wakanda to take his place as King. Chadwick Boseman and Michael B. Jordan give amazing performances. The screenplay is well written. Ryan Coogler did a great job directing this movie. I enjoyed watching this motion picture because of the action and drama. Black Panther is a must see."
"62",5,"  Loved the movie from beginning to end. Definitely one of my top 3 favorite marvel movies"
"63",1,"  I'd hate to be the voice of dissent, but the impression I got from this film was as follows: producer's 5 year old runs up to him and says ""Daddy, I have this story, and there's this secret space city, and a cat-ninja superhero, and the Lion King soundtrack, and army rhinoceros, and magic crystals, and CIA agents..."" and the producer said ""Let me see what I can do with that."" Are reviewers afraid to pan this hot mess because of themes of racial injustice? There are LOADS of films that do that in a classy, watchable way."
"64",1.5,"  Very good fun action marvel adventure ending was not the best though."
"65",1,"  Not my super hero movie, unfortunately."
"66",4,"  Visually impressive, good character depth, a menacing villain, and a good message, Black Panther is another satisfying entry in the MCU."
"67",3,"  it was an ok movie not great. i like thor ragnarok better than BP"
"68",4.5,"  I can't say this is the best Marvel Movie but i't up there.The characters were intriguing the action was aggressive and the story was compelling. A must see in a good theater if you want the best experience."
"69",1,"  Another movie that failed to make me care about the characters and plot. Boring."
"70",5,"  Amazing!! Every actor made the movie the greatness it is. They all brought something different and unique that added to the movie and the audience experience watching it."
"71",4,"  As Marvel films go, this is not bad and satisfactorily introduces a new character for future enrollment to the ""Avengers"" franchise. The special effects were excellent. The Black Panther's suit and the fantasy technology generally was served justice. The back story of the character laboured a bit, making it slow progress initially but it picks up on the action front. A few political elements crept in but I'll leave that for others to make their own minds up on. As a stand alone movie, not bad at all, with solid performances but outside of the Black Panther joining the Avengers, I don't know if I'd go for another installment with this character as the main subject. Still, Stan Lee must be proud."
"72",5,"  Definitely the best MCU film so far! T'Challa is a powerful and complex character, unlike any other we have seen so far. The visuals and the Wakandan technology and culture were fantastic. Killmonger was a strong and relatable character for whom I felt real empathy. His motives were excellent. It was his methods that made him the bad guy. Best and most complex MCU villain so far."
"73",4,"  Ok plot, visually beautiful, very creative setting of what an untouched civilization could have looked like. Good underlying message that addresses angst that is felt today."
"74",2.5,"  Though the message they wanted to bring across was noble. The movie itself was a bland mix of Dynasty TV drama, Lion King, and Casino Royale with unfinished looking/poorly done CGI, Mission Impossible wannabe (lack of) action, led by a wooden title character. The only convincing acting was the disposable main villain who hardly appeared. Too many boxes on their list to check, yet none of the ticks hit their target. The costumes were beautiful though."
"75",1,"  Very cringeworthy movie with plot holes scattered evenly throughout. With the main protagonist and his family being an outright sore loser, outright distasteful movie and I cannot fairly say I did not enjoy one bit of it."
"76",4.5,"  GOOD MARVEL SUPER HERO FLICK AND GREAT THAT A BLACK SUPER HERO HAS FINALLY GOTTEN HIS OWN MOVIE!"
"77",3,"  A great setting, a good villain and a above average story makes Black Panther stand out from the MCU mess."
"78",5,"  Black Panther is definitely not the perfect movie, but it is definitely a damn good movie. It will stand on its own fine in the Marvel Cinematic Universe, and leave a truly inspiring message."
"79",1,"  I'd rather watch reruns of the Lawrence welk show. juvenile comic book movies like this show you just how low this country's intelligence level has fallen."
"80",2.5,"  Good music, good story."
"81",1,"  This is an SJW movie. The basic story line is good, but it handled poorly with too many anti-white ideas tossed out to the audience."
"82",3,"  It's so good. But not great."
"83",3,"  Pra um filme de heroi, � otimo!"
"84",4,"  Very much worth seeing but not memorable or inspiring. Solid superhero story full of superior actors, brilliant special effects, good editing, and decent writing. Some minor mis-casting, some confusing messaging, and some poor dialogue detract from elevating this movie to greatness."
"85",5,"  High quality action scenes, well acted and well written. Throw in an on point sound track to pace the movie. True to the source material and incredibly relevant to the current world affairs. Strong performance from Micheal B. Jordan as the antagonist really pushes Chadwick Boseman protagonist character to be even better. Great casting of women actors as strong characters with a variety of characteristics makes this another strong entry in the Marvel Universe. The story in Wakanda sets up nicely the coming of Marvel's mega team up movie Infinity Wars...!"
"86",5,"  Casting, Directing, Music , Cinematography everything about this movie marks it as one of the best MCU movies ever made. But on top of that rich depth of its characters and a story line that could be outside of the MCU makes this one of the best movies made period."
"87",5,"  I want to watch Black Panther again but after a day reflecting on the film, I'd say it's one of the best of the MCU and of superhero films in general. You get what you want like people fighting each other (and really well done one on one combat) but a lot of the great weight of the film that stands out is the excellent score and strong writing for it's cast of characters and their moments. Every character is a realized one and has an essential role and function that makes sense for the story. Also this movie proves you can have a heroic and strong main character and also have strong supporting characters - many of whom are women - who are equal to the hero without tearing down the hero. Black Panther is strong as the Black Panther sure but Okoye, Nakia, Shuri, even Agent Ross all felt like they played an essential part in helping Black Panther suceed and save the day by each having strengths that BP just doesn't have.Also Killmonger is one of the best Marvel villains which is saying something since (contrary to what clickbait articles will lead you to believe) Marvel has many great antagonists. Ultron, Loki, Kilgrave, Nebula, Ego, but Killgrave differed by going a route with his character and motivations that I'm sure no other film studio has the stones to address. The movie addresses race and the repurcussions of history and how it affects the present and how people of the present all are figuring out what to do to move forward towards the future and the answer isn't so simple either leading to many of the characters beyond just Black Panther learning and growing over the course of the movie.Oh and aside from the last credits scene, Black Panther is simply a contained Marvel movie. It's not trying to set up Infinity War or focused on the wider universe - it focuses squarely on Wakanda and it's characters and while ultimately what happens in Wakanda could have a bigger impact on the planet, when watching the film the characters are so good and so well written and realized that you completely forget about Iron Man and the Avengers who are also on the same planet. They don't matter really which is kind of a breath of fresh air.The movie was like Game of Thrones in it's approach to politics as King T'Challa is the ruler of Wakanda and Wakanda itself is kind of a character. The film is about just how this country will carry on towards the future and what it will do about it's past as Black Panther and his allies and even enemies are at a crossroads at what to do. It's a damn good film."
"88",4.5,"  Great film overall but a couple of plot holes made the story seem just a little bit sloppy here and there. Won't go into them here so as to avoid spoilers."
"89",4,"  another fun Marvel movie.. a little off, very good overall"
"90",1,"  Sad, worst of the Marvel films."
"91",3.5,"  Black Panther (review) (nonspoiler)With the 18th installment of The MCU, The world of Wakanda is introduced in its glorious form after years of being teased since its first tease in Iron Man 2. The production of the film in regards to its visuals and aesthetics are truly breathtaking and deserve award nominations already. Costume designs and cinematography deserve high marks. I just wish the story itself was on the same breathtaking level. The plot and structure itself was predictable from my own point of view.The incredible performance by the cast helped bring the film's basic story to life which I found at times leaned into narrative cliches that are typical in the genre. The score was ok although nothing stuck out which is why the score is really an afterthought. The film's 1st act is a bit slow which hampers the film slightly. The second act was paced very well. The third act felt rushed which is typical of comic book films. The CGI at times was questionable,This is very apparent when seen in the third act. Overall, BlackPanther is a solid film released at the right time.My rating: 3.9 out of 5 ??"
"92",3,"  The visual effects were often subpar to the Marvel standard and were even irritatingly bad at points, the main character was not as interesting as his bodyguard, and the world building was poorly thought out. Why does the most technologically advanced civilization still fight with spears? or live in giant cities with dirt roads and thatch roofs? Not enough care was put into the details of the film, despite moderately good characters and some exceptional performances from the actors."
"93",1,"  Featured zero actual black panthers. Way too much CGI and a mediocre script."
"94",3,"  moST OVERRATED MOVIE SO FAR In 2018, terrible cgi, wooden acting from the main villain, cardboard characters used as extras, i seem this film was rushed, i give it 6/10"
"95",1,"  wakanda bullshit ,most overrated movie of all time,critics are scared to be called racist,pathetic!"
"96",5,"  The best superhero movie of all time!!!"
"97",5,"  Good stand alone Marvel movie with lots of action!"
"98",3,"  It's evidently just me, but I didn't like Black Panther. Boring, disjointed, and afraid to step out of his comfort zone, the movie just stumbles along without developing characters, providing laughs, or action. The movie plays out as if it's terrified of being good. Now, this is not to say it's a terrible movie...just boring. There's some messaging in their, but even that was steam cleaned before release. When a movie is based around a single concept but then dilutes it to prevent offending it's audience you're left with a 2 hour ""The more you know"" PSA. The cast was better then the script, and the source material better then the movie, but it couldn't break free of the weight of it's own hubris."
"99",4.5,"  Black Panther easily surpasses most Marvel movies of the past. The storytelling and the pacing of the movie are well done, and Michael B. Jordan as Eric Killmonger is hands-down the best villain the Marvel Cinematic Universe has shown on screen. Yet again, Chadwick Boseman puts on another great performance as the king of Wakanda, both in his emotion towards scenes in the movie, and in the fighting choreography. I thought, however, that the Soul Stone not being shown in the movie is a bit of a letdown, although I believe that the existence of the Soul Stone is shown in a clever way by Ryan Coogler, which in his first outing as a Marvel director, was quite clearly his best. All in all, I would highly recommend this movie to all Marvel fans, both old and new."
"100",3,"  Black Panther is a sort of unique movie that dosent give me much of a ""marvel"" feel, but otherwise it has a good plot, emotional sometimes, and just everything about Wakanda is just perfect. The city has a good concept and it plays out well throughout the movie. T'Challa's history and his family's was interesting to hear too. This is a good marvel movie, but I'm more into the next avengers one"
"101",2,"  Don't, Don't Don't Believe the hype!An Average movie at best! Black Panther Superhero? Seems to have no real powers without his purple juice & suit. It's like being Batman or Iron man but getting your sister to do all the clever stuff. Without his Grape juice, he loses fights & barely wins with normal guys. With his grape juice he still almost loses. I wanted & hoped for so much more from this movie. Making tons of money & having lots of hype doesn't make it a great movie. As a superhero movie, ignoring race completely it's at best average."
"102",2,"  I'm sorry but this movie is NOT a good movie. Marvel's Avengers and Wonder Woman are far better than this piece of crap. The story is b e y o n d b o r i n g and there is like one cool car scene. I am so glad I didn't pay to see this overrated garbage."
"103",5,"  Great movie!!!!! Great humor. Great action scenes. Great social commentary. Great writing. Great directing, acting amd more. A must see!"
"104",4,"  Great movie. Writing, acting, and sets are amazing. Good storyline, although I felt the villain's storyline could've been stronger. By far one of the best Marvel movies to ever come out. End credit scenes looked intriguing as well"
"105",5,"  MCU in Its Greatness ;)"
"106",5,"  Another great movie Marvel, has me more excited to see the new Avengers!"
"107",2.5,"  All I can say is, meh. I thought Marvel was finally moving away from these boring, almost robotic movies after the ludicrously entertaining and refreshing Thor: Ragnarok and Spiderman Homecoming, but then this movie came out. This could just as easily have been spit out by a machine and there is barely any personality to it because God forbid Marvel say something potentially offensive about a minority. To me, the critical acclaim for this movie is just disheartening and very similar to that of Wonder Woman last year. Message to all critics: just because there are minorities or 'oppressed' people in a movie, does not make it good. I'm sorry to get political, but I can't help but feel that that is the way that this movie has been judged by people thus far, so I needed to get it out of the way. Moving on...In terms of the script, characters, and film-making, this movie is just average. The characters aren't very well developed (what is Daniel Kaluuya's motivation), the villain - for all the critical acclaim he got - wasn't particularly good or well-developed, even though Michael B. Jordan was good in the role, and there are moments where you just ask yourself, ""Why should I care about this?"" I mean, it's not like Marvel could expect you to believe that the main character might die - he's in the fucking Infinity War trailer, for crying out loud! - or that any harm could come to anyone in the panther suit - they repeatedly explained that it was indestructible! I guess I'm just rambling at this point, but I don't feel that there is a coherent way to speak about the messy sludge that is this movie. Overall, the Marvel movie it most reminds me of is Age of Ultron - sure, it may have the $200 million budget to have decent special effects, but that doesn't mean that the movie is engaging or has any heart. To be perfectly honest I was bored at several points during the movie, and if I had had a watch I would certainly have checked it regularly. The whole point of Marvel movies is that they're meant to be enteratining, and this just wasn't to me. I know there are people out there who really connected to or at least enjoyed this movie, and you know what? Good for you. But I personally didn't enjoy this movie, and most certainly do not believe that 97% of critics did."
"108",1,"  another political correct shit"
"109",1,"  I saw the movie... not that good really.. i cannot understand why this movie is better than thor ragnarok. I still in favour that thor raganrok is the best movie than black panther."
"110",4,"  A very very good movie. The costume, the action sequences, the story, all were brilliant. Michael B. Jordan with a star-making performance. Utterly enjoyed it."
"111",0.5,"  Not that entertaining at all."
"112",2.5,"  Has possibly one of the best Marvel villains since the films began. Pacing is alright, costume design and lore steal the show. Action is alright, some scenes are incredible and others are confusing and the CGI doesn't do it justice. Acting is great all around, villain is the best character by far. Too many political and social messages put in to pander to that kind of crowd. One here or there would have been powerful and impactful, but there were so many that each one meant less than the last. Definitely worth seeing if you're a Marvel fan."
"113",4.5,"  An absolute gem of a film. From Coogler's direction and Boseman/Jordan at their best. Although it suffers from subpar CGI and a few cliche moments but that's few and far between. 92/100."
"114",2,"  I honestly don't understand the hype for this movie. While the cast is phenomenal, and the setting of the movie is beautiful,, this movie at best is an average Marvel movie, and a suckfest at worst. T'Challa might be the worst superhero of all time because he clearly doesn't care about human life throughout the movie, all he cares about is a resource that he supposedly owns until the villain shows up. And if that's not bad enough, he's character is just bland compared to his portrayal in Civil War. No nuance at all, his character just goes through the motions and does exactly what you expect him to do. His nation Wakanda is also awful. They are nothing but a bunch of rich elites letting everyone else in Africa starve and die. I guess this a commentary on how the government neglects black communities, but the parallels aren't the same at all. Plus when T'challa says Kilmonger is no better that the enemies, which clearly are suppose to be nations that colonized other nations, the movie is somewhat backwards in it's message because Wakanda is no better than it's enemies either. Sure by the end T'challa learns his lesson and begins a new era for his people, but it's only because the villain was right the whole time. Something which i haven't seen in a superhero movie since The Dark Knight.The villain is definitely the bragging point of this movie. Kilmonger is not only a humanized character that you sympathize with, but he is also a perfect foil to T'challa in that he is a physical threat, and a moral enemy that counterbalances T'challa throughout the movie.Whatever themes this movie was trying to get across were shoved down your throat until you asphyxiate, or come suddenly out of no where to the point that it shatters your suspension of disbelief. If you decide to skip this movie, you're not really missing anything except a great villain."
"115",4.5,"  This was very interesting, enjoyable, and a feast for the eyes. You could definitely tell in our packed(!) theater what resonated with people, and when.I was a bit worried going in about how much action this action-adventure might have. But now I'm thinking that the early critics who said there wasn't enough action really wanted a Transformers movie. In the end what I wanted more character development, more Wakanda, and more of whatever T'Challa is wearing. It's not that there wasn't a lot of that, I just wanted more movie. Also, I might have chosen to wrap up the final scene a bit differently.Actually seeing Black Panther reminds me that Marvel is doing their usual minor bait and switch in the trailers. Like they did with Thor: Ragnarok, and Guardians of the Galaxy, they're always explicitly telling you what the movie is about, or what the main plot is, but almost never showing how it plays out--Think of Hela catching and breaking Thor's hammer in an alley... that turned out not to be an alley. The trailer is just an appetizer, the rest of the courses do arrive when you plant yourself in the seat.In the end, the film is a definite recommend for Marvel fans, and even a recommend for those that always think blockbusters and action films are often a bit too fluffy and just about blowing things up. This is a well realized, new world on film, that may just suck you right in."
