"","Rating","Text"
"14",4,"  I am in a state of cognitive dissonance about this film. From one side, it abandons all logic when it comes to 1) the decision-making for the organization, the resources and the execution of the mission by the government and the main characters and 2) the multiplicity of perspectives among people with common tendencies. From the other side, I haven't been so gripped, so thoughtful and so utterly horrified after watching a thriller in a long while! The visuals are mesmerizing and, yes, this film definitely expresses interesting ideas! The problem is... nobody is 100% sure which are those ideas! Revisiting all the clues we were given, I am highly confident about where the writer wanted to arrive and... it seems to be exactly were I thought he arrived in the first place. Certainly, vagueness forces the viewers to contemplate more on what they just saw and people will have interesting conversations about this film. Nevertheless, I think if one or two things were stated more clearly, the wider audience would have walked out more satisfied with this film. Recently, many mediocre artsy movies with a lot of flare and nothing at the core have shamelessly overused the vagueness card. As an audience, I would find some philosophical unambiguity refreshing. Overall, this film is haunting and seems to express some considerations about alternative intelligent life forms and our interaction with them, but is held back by some glaring mistakes that, upon editing, might have been avoided."
"15",5,"  Annihilation (2018) is a very intense, off the wall sci-fi movie that is filled with death, love, stunning visuals, and a bit of horror. The best part about Annihilation is that there is an all-female lead cast which is really significant and sends a statement considering the circumstances in Hollywood pertaining to gender. Not only are they bad ass women but they are also smart women who are each a different type of scientist, and that isn't something we see too often in these types of movies or in movies at all. I give Annihilation 5 out of 5 stars for keeping me entertained throughout the entirety of it and for making me want to read the novel that it is based off of. Usually I read the book and then watch the movie but that wasn't the case for Annihilation. If the movie is this good then the book has the be mind-blowing.  I really enjoyed the way Director Alex Garland set up the story, he cuts between past and present scenes throughout the movie. He gives us the background of Lena, the main character of the movie, and the life she is living as a biologist professor at Johns Hopkins. She hasn't seen or heard from her husband in a year. He shows up and it's as if his memory has been completely wiped away. His health starts to deteriorate quickly and the government takes Kane and Lena to Area X and she learns of ""the shimmer"" This is where the movie starts to get mind-altering, almost hallucinatory.  The shimmer is a place that defies the laws of nature, is drenched in colors and is visually striking. Garland makes the shimmer seem like a place of fantasy and a place that you would want to spend time in until something very dark emerges. That dark is the unknown and a place that is changing at a fast rate. There are flowers that are all the same species but very different looking. The animals that were once normal are evolving into monsters that have never been seen. In the very first scary scene there is an alligator that looks like an alligator but isn't quite like the alligators we are used to seeing. Not only is everything around them changing but they are changing as well. The group of women have to deal with this prism that refracts everything, with their own minds and if they can trust each other or not which is pretty great to watch because I think most people would feel the same way. I believe a soundtrack can make or break a movie and Annihilation's soundtrack definitely made the movie. The darkest parts are accompanied by equally dark music. Not only are we seeing some pretty horrific scenes we are hearing music that helps those goosebumps run from head to toe. Music that makes you feel as if you are actually there experiencing every bit of the shimmer. The music was never over used but used at just the right times, filled with intensity and made you feel disoriented. The swimming pool scene is by far one of the creepiest and the music really contributes to that creepiness, like nails on a chalkboard. In this scene we see the body of a man, who was part of a previous group that entered the shimmer, stuck up on the wall of the deep end of a swimming pool. The music we hear in this scene is not really music at all but more like an alarm that gets louder and louder as we see this body that has mutated in to something very out of this world.There's nothing worse than watching a movie with terrible acting, especially when you pay to see it in a theater. The acting in Annihilation is good and Natalie Portman does an excellent job in my opinion. I have seen a few movies she has done in the past where I thought she didn't do too well (Where the Heart Is) but she blew me away in Annihilation, she makes you feel like you aren't watching a movie. One scene that I think she did incredibly well in is the scene when she gets to the lighthouse and the humanoid emerges from the hole in the wall. She is watching this humanoid mimic her but it's a CGI character. She moves beautifully and makes it seem like the humanoid isn't CGI at all but rather a real person.Gareth Edwards Monsters (2010) has a similar plot to Annihilation's but one is far better than the other. The quality of Annihilation out weights Monsters by far. I'm sure budget has something to do with this but I was quite bored while watching Monsters, and I was on the edge of my seat, beginning to end while watching Annihilation. Garland gives us just the right amount of background on the main characters and Edwards' entire movie is focused entirely on the background. If I am going to watch a sci-fi movie about aliens I want to see more of the aliens. There's nothing wrong with a little romance in a sci-fi movie but that's all I saw in Monsters.Garland is giving us more questions than answers in Annihilation and I like movies like this because they keep us talking after the movie has ended. I watched this movie with my significant other and we left the theater with a bizarre feeling that's almost impossible to put into words, like a disconnect between mind and body and not unlike the otherworldly sensation of tripping on mushrooms. We talked about the movie for the entirety of our thirty-minute drive home and I think that says a lot about how well this movie is made. If you are in to sci-fi movies that are filled with great acting, great music, great visuals, and a great story then you will most likely enjoy Annihilation."
"16",0.5,"  MOVIE WAS A BUNCH OF BORING TRASH."
"17",3.5,"  A Black Swan and a brown bearANNIHILATIONCerebral sci-fi is very hard to get. Yet, some of the fascination about it comes from its sparseness. Alex Garland's new film is engaging both from a production point of view (the decisions of its distributors to opt for Netflix instead of theatrical may be a sign of a what the future holds for many films) and as a base of discussion of its themes. It's a film with a tight screenplay that develops its characters well enough for us to care and hides us just enough to keeps us guessing. It's paired with non-linear editing which, although truly disorienting in some instances, is progressively building tension. Some great visual effects (I live for the mould!) are paired with amazingly accomplished sequences that we are sure to continue to talk about. Regardless of any inconsistencies and a lack of care in the direction of some parts where it becomes dull, the movie greatest strength is its faithfulness to theme and consistency with the ideas it sets out from the get go. That of course, may throw some people off but your disdain shouldn't come from a lack of a clear answer or the inexistence of someone who tells you what the movie is about, but from the execution. Yes, the ending is hard to understand but if you say that you dislike the film because you didn't grasp its latter part, then you're missing the point, you're stuck in the classic construction where an interpretation is given to you instead of you speculating it. It's openness is what makes the film debatable, rewatchable and perfectly independent as a modern work of art. SPOILERish zoneI believe the film's meaning and themes to be quite clear: it sets out the idea that the human being has a natural tendency for self-destructiveness, as is the case with cancer cells replicating and mutating to eventually kill the body they inhabit. As so, that idea is carried out through the woman's motives for being in The Shimmer (they feel a drive to head out to a dangerous unknown which will probably kill them) and the finale, in which The Shimmer allows its destruction. That is finished off by the ending when Lena, a physically unaltered person willingly hugs the copy (the mutant which comes from replication) knowing that she would become contaminated (she wants to self-destruct). The Shimmer itself serves as a metaphor for humanity at a greater level, as its mutations that end up creating a para-utopia are destroyed by themselves. So not only it can be read as a self-destruction of the individual but also the annihilation that humans are doomed to inflict on themselves if environmentally unfriendly habits and political stances are carried out. We, in many ways are the replicated being burning our own lighthouse, the place we inhabit and grow from. Also, Lena is beautifully constructed has she feels the need to repair what she has done to her husband who only sought annihilation by going in the Shimmer when he found out she was cheating. Also, the theme of replication is carried out through the concept of the Shimmer in which versions of real life are presented as a not so distant cousins. As the wonderful soul-eating bear is a refracted version of a real one, so is the replicated being who becomes Lena's mutation. Also, I love that the deconstruction of the narrative allows to drive this theme forward, as the metaphysical aspects of the film make it extremely unsettling. The monster is us, as many sci-fi movies have told but this film is a beast."
"18",4.5,"  A fascinating movie that captivates you and never lets go. It's wildly different from the original material, but it's a very good movie nevertheless. The actresses shine in a simple but effective movie."
"19",5,"  Eerily beautiful and original sci-fi drama"
"20",1,"  Really bad. Vague storyline and simplistic ""what is the nature of mankind"" themes. Great visuals though and some concepts that could have been much better explored. Also can we move beyond incompetent military teams making bad decisions, going off alone, inadequate precautions for obviously dangerous situations.Not worth the time investment."
"21",3,"  It's fine, I guess. It certainly gets better as it goes on.Let's look at the good:-Portman is good. She's easily the best part of the movie-The visuals are great-The concept is pretty good-The last 20 minutes are goodAnd the bad:-The first half is so mediocre. I'd even go as far as saying it's bad.-Everyone besides Portman is sort of meh. -The writing isn't great.-The execution is pretty bad. I don't understand, why they would send in a team of scientist after several teams of soldiers didn't return. Some of them don't even have combat training.It's worth a watch. Only one though."
"22",1,"  I got an overdose of estrogen trying to watch this lame attempt at entertainment."
"23",4,"  Fantastic fairytale like sci-fi story. How this went unnoticed is proof of the dumbing down of Amercia"
"24",0.5,"  What can I even say about this? The dialogue at times is almost unbearable. A prime example of this is towards the end of the movie, during a flashback scene where Issac and Portman's characters literally say ""hey"" to each other as if it's supposed convey some sort of missed love. Plain and simple, the movie is a train wreck."
"25",5,"  Weird but I like that"
"26",2,"  This is the type of movie no one wants to admit they hated..Sometimes being vague is a powerful film-making tool - other times it's just lazy."
"27",4,"  Intrigante e uma vis�o mais moderna de invasão e horror, mas não chega a te envolver e assustar como The Thing."
"28",0.5,"  I actually created an account to sign in and warn people off this drivel. I can't believe how highly reviewed it is, I love all sci fi, even bad sci fi. But this is absolute muck, 2 hours of my life I'll never get back. Booooorrrrrrringggggg!!"
"29",3,"  No real resolution to the movie"
"30",2.5,"  Pretty visuals, but also pretty dumb, or more accurately pseudo smart that fails for me. A disappointment after Garland's Ex Machina. The many ideas that have been peddled before (from at least a dozen films/TV shows), plus the numerous irritating technical anomalies both kept me from getting into it, How many times do soldiers in films walk into contaminated combat zones with no helmets or any kind of protective gear or breathing apparatus? how often do we have to see a guy staring down a microscope and see cells dividing in real time every few seconds? Plus the ""twist"" at the end is pretty much laid on a plate in the opening scenes. I want to go back and watch Netflix's other recent SF offering, Mute. That was pretty bonkers but at least it kept me guessing **1/2"
"31",3.5,"  Original approach to alien invasion, unusual character choices, cool gore, this is good scifi. Tessa Thompson seems under-utilized, and the whole thing could have used more action, and weapons hardware in Aliens (1986) fashion."
"32",5,"  Thought provoking, movie about what makes us human. Visually stunning and original, sometimes scary. The ending is unexpected. Worth re-watching.I really enjoyed it, highly recommended"
"33",2.5,"  You sent how many people in without hazmat suits?"
"34",5,"  I strongly recommend people go to the nearest theater and see ""Annihilation"".You could also use the proxmate chrome extension, select the UK as your region, and watch it on Netflix*.* Long story short, Netflix bought the rights to the film, but it was marketed for release in the US with underwhelming box office numbers. Ipso facto, you can watch it this way. It probably won't accept your password, so just change it for that visit.If you've seen the previews, you're probably thinking, why is he recommending an alien SciFi horror flick, will we make it in time, and why did I bring helium instead of air? Aside from the fact that Natalie Portman is my shalomie homie and can rap better than Post Malone, this movie is intense--visually, suspensefully, and emotionally**.** Full disclosure: I did watch this movie the first time on 1.0 metric spores of Boomers. 9/10 will do again with 1.0 more just for the visuals.*** Warning - Slight spoilers ahead, but mostly just framing how the movie should/might be interpreted ***Here's the thing--the movie is an allegory for depression. It's loosely based off the first book in the Southern Reach Trilogy. Some key parts are there, but it largely diverges from the series. The movie is written and directed by the same guy (Alex Garland) that gave us another brilliant piece of SciFi cinematic excellence, ""Ex Machina"".Annihilation is, as it's mentioned in the film--self destruction, juxtaposed against an alien/biological ""virus"". The Shimmer (Area X in the book) is depression. Some fight it, face it, let it consume them (Just when you thought DiCaprio had it bad going against a bear in ""The Revenant""), or just accept it as a part of them. The dialogue throughout the movie is very revealing, especially when you think about it abstractly as if you are viewing the depression/shimmer and every character in it from a first person point-of-view with a third person perspective.What?! Exactly.There will be a scene where Lena (Natalie Portman) and Sheppard (Tuva Novotny) are rowing on a boat through the swamp--at this point Sheppard provides all the baggage for every character (an alcoholic, someone suicidal/scarred, someone fighting cancer, someone that's lost someone else, and someone that's lost themself because of a loss). It's very poignant dialogue.Are there gruesome scenes that might make it difficult to watch? Yes. Of course. It's a SciFi horror flick, you dingus! But you know what? Depression is hard to face and look at, and sometimes you have to have a friend cut you open and show your insides moving around to know that things are changing.Ultimately, people go into it and never really come out. If they do--are they different, or just fooling themselves and everyone else into thinking they are?"
"35",3.5,"  Thought-provoking, visually compelling and led by fine performances from its female cast, Annihilation has some positive points, but ultimately it turns out to be confusing and pretensious."
"36",4,"  A great sci-fi film that kept me involved in the story until the 3rd act. I was a bit tired so it might have been that, but overall the ending was filled with strange twists and turns that I had a really hard time following. I think you really have to be involved in the film to understand what it is saying, and I realize it doesn't hurt to read some of the write-ups after the fact. I think it is a beautiful film that deals with a lot of complex issues, so I reccomend it, but don't watch this when you want a light story or are looking for fun, it is deep for sure."
"37",5,"  Incredible storytelling. Perfectly dark and compelling. Life where life should not be..."
"38",1.5,"  Just too weird. Plus shortening the books was always going to be difficult."
"39",4.5,"  Great, smart and creepy sci-fi. Highly recommended."
"40",4,"  Annihilation is very good film with one serious flaw.The film explores important questions of evolution and identity. Who are we and how do we change, both as individuals and as a species? How would life which evolved on two different worlds interact? I could even sense a faint resonance with Solaris by Tarkovsky (not the Hollywood mess). Strong performances, with Portman as lead, keep the viewer engaged.The flaw is a completely irrelevant subplot centered on the Gyasi character. This was clearly added in an effort to molify those with a race-centric political agenda.Despite this serious flaw, Annihilation is worth seeing."
"41",4.5,"  Unusual piece for Natalie Portman - but she works well in it. Not without flaws, especially in the ending, but I enjoyed it as much as any of the maze runner's and more than the Divergent series, which this feels rather like."
"42",1.5,"  Boooooring... I really don't understand the great ratings, is visually pleasing and well acted, but the pace is iceberg movement slow... i ended thinking that the movie was an hour too long."
"43",5,"  Quero uma continua�ão IMEDIATAMENTE"
"44",4,"  Absolutely incredible. The entire film itself was a reflection of the theme on mutation: it subtly mutated from drama to sci-fi to horror and back again, unnerving the viewer with each unexpected shift"
"45",5,"  gorgeous cinematography, fascinating story, superb acting, intelligent.....thought provoking even long after seeing the movie."
"46",3.5,"  WILD. Thought provoking. worth a watch at home"
"47",4,"  It's thrilling, suspenseful and jaw-dropping."
"48",2.5,"  Great concept poorly executed. Warning: Spoilers.Okay so the idea of an alien mutating and combining DNA is pretty cool. I wasn't a fan of the special effects (twist some plastic flowers around some treetrunks anyone?) but could have ignored that. However there were just too many plot holes that I couldn't ignore. I mean, just to list a couple off the top of my head:- Everything gets mutated. Sure, I get that. But then why did they lose track of time?- Why didn't the army hang-glide into the lighthouse? Or wingsuit? Or boat in? Or at least go in along the shoreline? Why send them in through the path of most resistance - i.e, the jungle?- Why didn't they firebomb the area once their teams stopped coming back, and they noticed the shimmer growing? - Why didn't the previous crew leave something *actually useful* on the video camera, instead of creepily cutting someone up. Like, a quick warning - ""hey guys, we're mutating, you probably are too, maybe you should get out and tell someone instead of going to the lighthouse. Also, be careful of the giant bear..."" would have been pretty damn useful.- basic army training: ""great work on finding a tower for us all to sleep in gals. Now, let's set up a watchperson on the ground where anyone can attack them, and have a massive lantern shining so we attract predators and ruin our night vision.""- why didn't the military units ever make it to the lighthouse? I mean, a team of scientists did. And it's not like their 'science powers' actually helped them. The thing that helped the most was guns. And you know who had guns and knows how to use them properly? All the previous military teams.I could go on, but I'll stop. this wasn't a bad movie, but it wasn't great. I wouldn't watch it again."
"49",4.5,"  A brilliantly made, intelligent, and often horrifying hard sci-fi film that certainly won't be everyone's cup of tea, and is a bit vague in terms of plot (instead prioritizing a more artistic, contemplative, thematic story); but is still nothing short of a masterpiece that you truly have to see to believe (or even understand)."
"50",0.5,"  Ignoring all the logical inconsistencies, the physical inaccuracies, and the psychological incompatibilities, this was a great movie! I read quite a few of the reviews, and many people make great points when it comes to the simplicity of the ending of the invasion. However, I didn't find any that delve into the absolute absurdity of the ending! That was, to me, the biggest ""heeell no"" of them all. 1. We find out that the ""thing"" that is invading, copies DNA, and uses it to make random new things from them.2. We are shown that the husband has been copied, befriended his copy, and told his copy to find his wife. (which seems to be really, really stupid to me.) 3. Why did the cancer-ridden Doctor not also get copied? What was the point of the whole light show we got? 4. Once she knew that the husband was an alien copy. what was the point of the hug? Was she just happy that she got SOME version of her husband back?5. During the hug, why do her eyes change color? What was that supposed to tell us?Honestly, after overlooking most of the bull that was served in this film, I find myself begging for an ending that was, if not creative, then cliche; anything would have been better than what we got!I cannot recommend more that all humans that require some intellectual stimulation to enjoy a movie, avoid the crap out of this one. I want my time back. I am closer to my death now and wish I had wasted this time more wisely!"
"51",4,"  Annihilation is a tense, uneasy, mystery that unnerves the audience and gives them a story to ponder. The plot centers around Natalie Portman's character who goes into the Shimmer to find out what happened to her husband. She's joined by several other women as they face the horror and mystery inside. The plot is solid but takes awhile to get going. The Flashbacks are unnecessary and slow the story down. But once it picks up, it turns gruesome and begins to be terrifying, creating a sense of dread that sticks with you even after it's over. Visually, this movie is stunning, from the mutated creatures to the environment surrounding the characters. The score is also a stand out and is very haunting. Acting wise, most of them do solid jobs with Portman giving a great performance. And as the story comes to a close, it is mostly satisfying and validated what came before it. Overall, Annihilation is a well directed sci-fi film with some genuinely scary moments and stunning visuals though it runs a little too long and slow at times."
"52",2,"  Natalie Portman is gorgeous in this, acting superb. Some interesting visual effects (I didn't really enjoy them). Writers built on some decent themes, played with the audience's mind and expectations a bit. Well done.Couldn't stand the movie once we got to the cave. That was the climax of the story I suppose, but the images and sounds left me feeling physically ill. Like nails scraping against a chalk board. Ugh.This movie gets a low rating because the images and sounds left me nauseous and irritated. Not worth watching if you are susceptible to such things.You'll also be frustrated if you don't like ambiguous/challenging endings."
"53",3.5,"  Not flawless but a really solid sci-fi movie. Recommended!"
"54",2.5,"  liked the feel hoped for a repeat of arrival as in surprised and entertained but that was not the case here no explanation a tacked on unfinished ending and wasted potential the positives the visuals were beautiful and something unique"
"55",0.5,"  I don't get how people are ok with it being called sci-if, it doesn't make sense even within the rules n boundaries it sets itself. The connections between things I see, but I don't see them as deep or smart, just lazy n weak"
"56",2.5,"  Interesting premise although the script was a bit naff. Could have been shorter or had a more in that time. A lot of stuff just comes from nowhere!"
"57",4.5,"  Cracking film. Stunning to look at, great ideas and well played. Best sci-fi 'ideas' film I've seen in a long time."
"58",5,"  It feels unique and original. It's also horrific and beautiful at the same time. Already my favourite movie of 2018."
"59",5,"  Absolutely amazing I loved it my mind is blown away. This director needs to make more movies."
"60",3.5,"  Again, a movie adaptation of a good book. Was somewhat disappointed by the adaptation and the change in the story line but Natalie Portman gave a good performance."
"61",2,"  To start, that bear scene was pretty damn horrifying. As for the rest of the movie, horribly predictable and cliche, actors were (apart from Portman) just utter garbage, the twist was glaringly obvious, Jennifer Jason Leighs George Clooney impersonation was laughable and the list goes on."
"62",4.5,"  Creepy, engaging, at times horrifying, deeply fascinating. The plot will only make sense if you understand that every time they talk about 'prisms/refraction' they are referring to the physics of crystallography and diffraction."
"63",0.5,"  What the hell was that even"
"64",0.5,"  Total rubbish, looks like somebody got a special effects machine for Christmas and they thought it made them a blockbuster producer, AVOID !"
"65",3.5,"  Good Writing: 1.5 StarsThis was the weakest aspect of the movie. The potential was there but it fell short with not properly thought out motives for its characters. The majority of the plot revolves around the stars trekking through a swamp by foot to reach a light house on the coastline. Why they couldn't use a vehicle or even take the coast line to get to the lighthouse to begin with was not mentioned. Beyond the supernatural aspect of this movie, normal human behavior to circumstance was ignored. And when a character is sharing their recollection of past events, you cant have flashbacks during their recollection.Great Production: 2 starsThis is where the movie shined. Sound, music, set design and special affects were all super intense and vivid! Gotta love bears!"
"66",2.5,"  Well produced but absurd and a terrible ending."
"67",4.5,"  In stepping back from the tradition sci-fi tropes of an alien invasion, Annihilation offers a thought-provoking and original storyline to the credit of the source material. Those aware of the Southern Reach trilogy might appreciate the vagueness of the characters and the lack of traditional protagonist/antagonist storyline. Intentionally underdeveloped, the characters are by no means compelling, but certainly well-acted and purposeful. The soundtrack is superb and the blend of themes transition effortlessly in this intelligently-written story. There are moments that could have used further explanation and the ambiguous ending may frustrate some, but in Annihilation Alex Garland has succeeded in creating an original, tense and enjoyable sci-fi thriller, that will leave watchers thinking even after repeat viewing."
"68",1.5,"  Wow, what a steaming pile of magical shiny poop! Bear with me.I really, really wanted to like this movie. I'm a sucker for brilliant and intriguing ideas. Plus, with such an amazing cast it would be hard to go wrong, right? Well.Let's start with the good stuff:+ the acting was as good as it's gonna get when you force great actors to be constantly stunned and whisper-mumble in proper indie-movie fashion+some of it is really prettyNow the bad, and it's a lot:- Characters: We don't know anything about them except their professions. Their motivations are either not there or questionable. Like our main character Lena, whose husband is the lone survivor returning from the mysterious shimmer and suddenly and unreasonably starts spitting blood. Now here's what I don't understand - if someone comes back from Hiroshima with cancer or from Malaysia with Malaria nobody would actually suggest going there to find a cure. No, you'd look at the patient's body and look for a cause. Instead of some lame scene of our main characters being all Instagram-perfect in their sun-flooded bedroom, we could have really needed a scene explaining character motivation. How am I going to root for a character if I'm not invested in their cause?- Randomness to simulate meaning:A popular indie-film trick is to show us a lot of random awkward scenes to poke at our raw human-ness, which is great if there actually is a deeper meaning behind it. But this movie tries really hard to be about human identity, which has little to do with the plot and also we never quite get there. Instead, we see scenes of our main character cheating, which contributes nothing to the story and doesn't get resolved, either. And then there's that scene where they lose their memory, for no reason except it lets the producer of the hook because they don't have to shoot how they got there. - No one was employed to research the actual science:My biggest pet hate is when I'm taken for stupid. Okay, so (SPOILER) summary, within the shimmer, DNA gets scattered like ""light on a prism"". Amazingly interesting concept. Unfortunately, rock doesn't have DNA, so there's nothing to scatter for it to turn to dirt. Come on, now. Every sci-fi movie gets away with a little science mumbo-jumbo but that's just downright embarrassing.- Modern danceThe end made no sense, not scientifically, not logically. (SPOILER) I mean come on you're telling me in three years no one has tried to set fire to the thing? Plus, if it was that sensitive it would have burned up when entering the atmosphere. Seriously?There is one thing that the movie does really well, though - it shows how open the audience is to trickery. The movie is set up to look deep and meaningful and gloomy and looking at the ratings it has worked. A lot of mumbling, weirdness, randomness and a Stranger Things type soundtrack emulate real depth, sense and make try to brush over the fact that this movie has no coherent plot whatsoever."
"69",3.5,"  other then needing a few tweaks this was a enjoyable movie to watch. i wish they would have delve deeper into the mutation aspect rather than the mental aspect. i could see this as a 5 star sci-fi horror if they did."
"70",4,"  The second directorial offering from Alex Garland, who previously brought us the excellent Ex Machina, Annihilation doesn't match the quality or intrigue of what came before, but most of it is still a solid and very well put together movie. It's not as thought-provoking as it wants to be, and the climax is pure ridiculous Sci-fi, a classic example of a film nearly squandering a great build with a silly ending that feels entirely out of place and random. But the build is more than worth the watch. The steady camera movements and the stunning cinematography create an atmosphere of wonder and foreboding, and the CGI doesn't ever distract from the storyline. I love Natalie Portman as an actress, and while this might not be her best work, she still gives it her all and I was completely invested in her character. The rest of the cast are great too, at least for the limited time they're onscreen. It's framing device of a post-incident interview is completely unnecessary and only serves to spoil what's going to happen. Not to mention none of the dialogue in these scenes explains anything we couldn't have worked out for ourselves, or haven't already seen take place. But a few missteps aside, Annihilation is further evidence of a great talent that should kept an eye on in the years to come, and is a fun experience while it lasts."
"71",4,"  Good film that stayed relatively true to the source material despite a different ending."
"72",3,"  Was ok. NP was really good, supporting cast awful."
"73",4,"  An original movie, with a good idea ! And a good story to let her live and flower in a new second movie !!"
"74",5,"  Not what I was expecting at all, this movie is like something straight out of my childhood nightmare. Please watch it sober so you don?t have panic attacks."
"75",4,"  Very Atmospheric scfi-fi horror with some memorable moments. Nicely done."
"76",5,"  A masterful film that plays off of VandeerMeer's original masterpiece. Annihilation will leave your mind swimming within the Shimmer and this film will haunt your mind for days, weeks, and months on end. It's one of those films that is the same caliber as the Matrix or Minority Report. It leaves so much to the imagination. As a viewer you ultimately decide what the fate of the protagonist and humanity is as the Shimmer continues to expand and mutate the globe."
"77",4,"  Nice to see sci fi done in an original way, with soft folk songs providing an interesting backdrop to an intriguing, well written story that builds tension all the way to the (slightly confusing?) ending."
"78",1.5,"  Weird for the sake of being weird with no real explanation. Could have been so much better if the movie had any point to it.The resolution for the whole ""invasion"" was quite frankly ridiculous and inconsistent with the previous rules set within the movie."
"79",3.5,"  Writing 1.5 stars. This was the weakest aspect of the movie. The potential was there but it fell short with not properly thought out motives for its characters. The majority of the plot revolves around the stars trekking through a swamp by foot to reach a light house on the coastline. Why they couldn't use a vehicle or even take the coast line to get to the lighthouse to begin with was not mentioned. Beyond the supernatural aspect of this movie, normal human behavior to circumstance was ignored. And when a character is sharing their recollection of past events, you cant have flashbacks during their recollection.Production 2.0 stars. This is where the movie shined. Sound, music, set design and special affects were all super intense and vivid! Gotta love bears!"
"80",3,"  The only thing I liked about this movie was the ambiguous, non-cliche version of an alien. An alien that doesn't want anything, and isn't really anything until the end. The rest of the movie sucked. A teleporting invisible bear? A chick that goes crazy to add drama to the plot? A crocodile that sucks at killing? 3/5 Stars"
"81",5,"  Sometimes you are just looking at the screen like: ''Wow.. what the heck is happening?'' I freaking loved it. Last 30 mins are f*king crazy."
"82",4,"  Interessante, um tanto incômodo, porém o ato final não me capturou como o restante do filme."
"83",3,"  seperti kebanyakan film sci fi, fantasy, alien ujung-ujungnya udah ketebak sih. lumayan lah buat saya"
"84",3,"  An interesting, if a bit confusing at times, movie. It is visually stunning and very well put together. A mostly female cast does a very good job. Basically this is a SciFi movie based on Jeff Vandermee's award winning SciFi novel. The story is not told in chronological order, but I figured it out soon. Natalie Portman is the focus and she does a good job. It must of held my attention because we talked about it all through lunch. Recommended, but don't expect too much."
"85",1,"  This film is pretty consistently really nice to look at, I'll certainly admit that. However,, the utterly nonsensical plot eclipses this small positive. The film is difficult to watch without laughing. The characters make decisions and act in ways that are simply laughable, and are totally unrelatable. Those who rate it highly are incapable of logical thought or independent thinking. The critics are horribly wrong.1 star."
